,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
257,Dealer,0,0,3,1838.461538,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,47.8
258,Owner,0,0,3,1559.967585,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,38.5
259,Dealer,0,0,3,1066.350711,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,22.5
260,Owner,0,0,3,1489.533011,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,37.0
261,Owner,0,0,3,1490.630324,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,35.0
262,Dealer,1,0,2,1090.47619,0,1,"Ajmer Road,Jaipur",26.928785,75.828002,22.9
263,Owner,0,1,2,925.2669039,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,26.0
264,Owner,0,0,4,3000.0,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,90.0
265,Dealer,0,0,3,1538.108356,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,33.5
266,Dealer,0,1,3,1200.0,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,24.0
267,Dealer,0,1,2,1048.148148,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,28.3
268,Dealer,0,1,2,1188.888889,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,32.1
269,Owner,0,0,2,1006.404392,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,22.0
270,Dealer,0,1,3,1204.714099,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,27.6
271,Dealer,0,1,2,1066.666667,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,28.8
272,Dealer,0,0,3,1584.90566,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,42.0
273,Owner,0,0,2,1151.46147,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,26.0
274,Dealer,0,1,3,1266.666667,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,34.2
275,Dealer,0,0,3,1365.949119,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,34.9
276,Dealer,0,0,3,1748.0,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,43.7
277,Owner,0,0,3,1575.178998,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,33.0
278,Owner,0,1,2,900.0473708999998,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,19.0
279,Dealer,0,0,2,898.1132074999998,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,23.8
280,Dealer,1,0,2,1090.47619,0,0,"Ajmer Road,Jaipur",26.928785,75.828002,22.9
281,Dealer,0,0,3,1172.755977,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,26.0
282,Dealer,0,0,2,1022.641509,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,27.1
283,Owner,0,0,3,1724.595383,1,1,"Akota,Vadodara",22.2951,73.1686,65.0
284,Owner,0,0,2,1300.236407,1,1,"Akota,Vadodara",22.2951,73.1686,55.0
285,Builder,0,1,3,1306.25,1,0,"Akota,Vadodara",22.2951,73.1686,41.8
286,Owner,0,0,2,900.1636661,1,1,"Akota,Vadodara",22.2951,73.1686,33.0
287,Owner,0,0,2,1200.0,1,1,"Akota,Vadodara",22.2951,73.1686,48.0
288,Owner,0,0,2,980.0490025,1,1,"Akota,Vadodara",22.2951,73.1686,28.0
289,Owner,0,0,2,600.0,1,1,"Akota,Vadodara",22.2951,73.1686,15.0
290,Dealer,0,0,2,1600.134748,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,95.0
291,Dealer,0,0,2,1255.158184,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,73.0
292,Owner,0,0,3,1660.23166,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,86.0
293,Dealer,0,0,2,904.9360146,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,49.5
294,Dealer,0,0,3,1715.9199239999996,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,90.0
295,Dealer,0,0,2,1275.218881,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,67.0
296,Dealer,0,0,3,1689.8608350000004,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,85.0
297,Dealer,0,0,3,1620.111732,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,87.0
298,Owner,0,0,2,905.0518348,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,55.0
299,Dealer,0,0,2,1289.98968,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,75.0
300,Dealer,0,0,2,910.0837277,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,50.0
301,Owner,0,0,3,1666.082076,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,95.0
302,Owner,0,0,3,1666.049611,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,90.0
303,Dealer,0,0,3,1819.652244,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,90.0
304,Dealer,0,0,3,1690.1968579999998,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,85.0
305,Dealer,0,0,3,1429.93327,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,75.0
306,Dealer,0,0,2,1275.009808,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,65.0
307,Dealer,0,0,3,1434.255742,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,79.3
308,Dealer,0,0,2,1290.137615,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,67.5
309,Dealer,0,0,3,1418.955794,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,78.0
310,Dealer,0,0,3,1410.146174,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,82.0
311,Dealer,0,0,3,1896.964856,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,95.0
312,Dealer,0,0,3,1689.76647,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,89.0
313,Dealer,0,0,3,1896.964856,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,95.0
314,Dealer,0,0,2,969.8465879,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,55.0
315,Dealer,0,0,3,1433.823529,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,78.0
316,Dealer,0,0,2,1274.869616,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,66.0
317,Dealer,0,0,3,1896.964856,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,95.0
318,Dealer,0,0,3,1896.733404,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,90.0
319,Dealer,0,0,3,1689.76647,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,89.0
320,Owner,0,0,3,1445.0867050000004,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,100.0
321,Dealer,0,0,3,1410.210639,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,79.0
322,Dealer,0,0,3,1690.283401,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,83.5
323,Dealer,0,0,2,969.2966798,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,54.3
324,Dealer,0,0,3,1600.0,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,92.0
325,Dealer,0,0,3,1599.862377,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,93.0
326,Dealer,0,0,3,1782.8200969999998,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,110.0
327,Dealer,0,0,3,1509.892398,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,87.0
328,Dealer,0,0,3,1434.017063,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,79.0
329,Dealer,0,0,3,1264.880952,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,85.0
330,Dealer,0,0,3,1666.042681,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,89.0
331,Owner,0,0,2,1100.173712,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,57.0
332,Dealer,0,0,2,1290.198344,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,67.0
333,Dealer,0,0,3,1420.9928,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,75.0
334,Dealer,0,0,3,1709.7496440000002,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,84.0
335,Dealer,0,0,2,1255.02008,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,75.0
336,Dealer,0,0,2,1170.005318,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,66.0
337,Dealer,0,0,2,1215.180408,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,65.0
338,Dealer,0,0,3,1895.734597,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,96.0
339,Dealer,0,0,3,1887.979862,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,90.0
340,Owner,0,0,3,1849.635513,1,1,"Alipore,Kolkata",22.53028,88.33417,170.0
341,Owner,0,0,1,900.0423549000002,1,1,"Alipore,Kolkata",22.53028,88.33417,85.0
342,Dealer,1,0,3,1850.024667,0,1,"Alipore,Kolkata",22.53028,88.33417,300.0
343,Dealer,1,0,4,2907.801418,0,1,"Alipore,Kolkata",22.53028,88.33417,410.0
344,Dealer,0,0,3,2300.084336,1,1,"Alipore,Kolkata",22.53028,88.33417,300.0
345,Dealer,1,0,4,2927.525884,0,1,"Alipore,Kolkata",22.53028,88.33417,410.0
346,Dealer,0,0,2,1111.111111,1,1,"Alipore,Kolkata",22.53028,88.33417,100.0
347,Dealer,1,0,3,2340.425532,0,1,"Alipore,Kolkata",22.53028,88.33417,330.0
348,Owner,0,0,2,1314.060447,1,1,"Alipore,Kolkata",22.53028,88.33417,140.0
349,Dealer,0,0,4,3265.795788,1,0,"Alipore,Kolkata",22.53028,88.33417,490.0
350,Owner,0,0,2,758.0500893999998,1,1,"Alkapuri,Vadodara",22.31055,73.1695,33.9
351,Owner,0,0,2,1300.148588,1,1,"Alkapuri,Vadodara",22.31055,73.1695,35.0
352,Owner,0,0,3,2000.0,1,1,"Alkapuri,Vadodara",22.31055,73.1695,70.0
353,Dealer,0,0,4,3300.330033,1,1,"Alkapuri,Vadodara",22.31055,73.1695,150.0
354,Owner,0,0,3,2200.30349,1,1,"Alkapuri,Vadodara",22.31055,73.1695,87.0
355,Owner,0,0,2,1209.677419,1,1,"Alkapuri,Vadodara",22.31055,73.1695,45.0
356,Owner,0,0,2,750.1172058,1,1,"Alkapuri,Vadodara",22.31055,73.1695,32.0
357,Dealer,0,0,3,2400.0,1,1,"Alkapuri,Vadodara",22.31055,73.1695,120.0
358,Dealer,0,0,3,1851.351351,1,1,"Althan,Surat",21.151992,72.81002,68.5
359,Dealer,0,0,2,1385.041551,1,1,"Althan,Surat",21.151992,72.81002,55.0
360,Owner,0,0,2,1600.3122560000004,1,1,"Althan,Surat",21.151992,72.81002,61.5
361,Dealer,1,0,3,1826.656589,0,1,"Althan,Surat",21.151992,72.81002,72.5
362,Owner,0,0,3,1851.362074,1,1,"Althan,Surat",21.151992,72.81002,70.0
363,Dealer,1,0,2,1227.810651,0,1,"Althan,Surat",21.151992,72.81002,41.5
364,Dealer,0,0,2,1190.791215,1,1,"Althan,Surat",21.151992,72.81002,45.0
365,Dealer,0,0,3,1714.77565,1,1,"Althan,Surat",21.151992,72.81002,60.0
366,Dealer,0,0,2,1385.041551,1,1,"Althan,Surat",21.151992,72.81002,55.0
367,Dealer,1,0,2,1207.792208,0,1,"Althan,Surat",21.151992,72.81002,46.5
368,Dealer,0,0,5,4258.517034,1,1,"Althan,Surat",21.151992,72.81002,170.0
369,Dealer,0,0,2,1194.678251,1,1,"Althan,Surat",21.151992,72.81002,44.0
370,Dealer,1,0,3,1905.692646,0,1,"Althan,Surat",21.151992,72.81002,78.0
371,Dealer,0,0,2,1329.787234,1,1,"Althan,Surat",21.151992,72.81002,55.0
372,Owner,0,0,3,1667.129758,1,1,"Althan,Surat",21.151992,72.81002,60.0
373,Dealer,1,0,2,1209.612817,0,1,"Althan,Surat",21.151992,72.81002,45.3
374,Dealer,0,0,2,1293.267402,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,34.0
375,Owner,0,0,2,975.2133279,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,24.0
376,Dealer,0,0,2,1293.422025,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,35.0
377,Owner,1,0,2,1084.990958,0,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,30.0
378,Owner,0,0,2,1149.865849,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,30.0
379,Dealer,0,0,2,1169.064748,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,32.5
380,Owner,0,0,2,850.2024291000001,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,21.0
381,Owner,1,0,2,1150.306748,0,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,30.0
382,Owner,0,0,2,2000.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,38.0
383,Dealer,0,0,3,1850.424056,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,48.0
384,Owner,0,0,2,923.8728751,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
385,Dealer,1,1,2,625.0,0,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,11.9
386,Owner,0,0,2,949.8480243,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
387,Owner,0,0,2,1000.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,27.0
388,Dealer,0,0,1,625.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,18.0
389,Dealer,0,0,2,1025.01025,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
390,Owner,0,1,3,1449.932034,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,32.0
391,Dealer,0,0,2,1234.144669,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,36.0
392,Dealer,0,0,2,850.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,17.0
393,Owner,0,0,2,1444.622793,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,36.0
394,Dealer,0,0,2,1000.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,19.7
395,Dealer,0,0,2,799.7987927999999,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,15.9
396,Dealer,0,0,3,1119.104716,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,28.0
397,Dealer,0,0,2,1021.409456,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,22.9
398,Owner,0,0,2,1386.001386,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,40.0
399,Dealer,0,0,1,750.1071582000002,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,17.5
400,Owner,0,0,3,1600.365798,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,35.0
401,Dealer,0,1,1,546.5985057,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,13.9
402,Owner,0,0,3,1765.225066,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,40.0
403,Owner,0,0,2,1000.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,24.5
404,Owner,0,0,1,529.8481102,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,15.0
405,Dealer,0,0,3,1280.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,32.0
406,Dealer,0,0,1,550.2063274000002,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,12.0
407,Dealer,0,0,2,1234.300563,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,28.5
408,Dealer,0,0,2,1370.431894,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,33.0
409,Dealer,0,0,2,1200.201715,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,23.8
410,Owner,0,0,2,1200.300075,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,32.0
411,Owner,0,0,2,924.2144177,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
412,Dealer,0,0,1,625.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,16.9
413,Owner,0,0,2,1201.0981470000004,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,35.0
414,Dealer,0,0,2,1234.060058,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,30.0
415,Dealer,0,0,3,1495.51346,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,30.0
416,Dealer,0,0,1,549.976088,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,11.5
417,Dealer,0,0,2,1209.482342,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
418,Dealer,0,0,2,1233.585356,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,31.0
419,Owner,1,1,2,974.8781402,0,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,26.0
420,Dealer,0,0,2,820.0922604,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,16.0
421,Dealer,0,0,2,1094.391245,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,24.0
422,Dealer,0,0,3,1596.715328,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,35.0
423,Dealer,0,0,2,929.9781182,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.5
424,Owner,0,0,2,1000.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
425,Owner,0,0,3,1595.744681,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,42.0
426,Dealer,0,0,1,525.1641138,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,12.0
427,Owner,0,1,2,1000.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
428,Owner,0,0,2,860.2890571,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
429,Builder,1,1,3,1948.806195,0,0,"Amar Shaheed Path,Lucknow",26.75,81.0,90.6
430,Owner,0,0,3,1764.217518,1,1,"Amar Shaheed Path,Lucknow",26.75,81.0,85.0
431,Dealer,0,1,4,2053.928797,1,1,"Amar Shaheed Path,Lucknow",26.75,81.0,97.5
432,Dealer,0,1,2,1315.202853,1,1,"Amar Shaheed Path,Lucknow",26.75,81.0,59.0
433,Dealer,0,1,3,1543.577982,1,1,"Amar Shaheed Path,Lucknow",26.75,81.0,67.3
434,Dealer,0,1,3,1540.240518,1,1,"Amar Shaheed Path,Lucknow",26.75,81.0,66.6
435,Dealer,0,1,3,1540.245883,1,1,"Amar Shaheed Path,Lucknow",26.75,81.0,66.4
436,Dealer,1,1,3,1540.28436,0,1,"Amar Shaheed Path,Lucknow",26.75,81.0,65.0
437,Dealer,0,0,4,2269.825507,1,1,"Ambalipura,Bangalore",12.915026,77.668562,160.0
438,Dealer,1,1,4,2277.212692,0,1,"Ambalipura,Bangalore",12.915026,77.668562,150.0
439,Dealer,0,0,3,1984.126984,1,1,"Ambalipura,Bangalore",12.915026,77.668562,150.0
440,Dealer,1,1,1,505.3831539,0,0,"Ambalipura,Bangalore",12.915026,77.668562,39.9
441,Owner,0,0,1,760.0,1,1,"Ambalipura,Bangalore",12.915026,77.668562,57.0
442,Dealer,0,0,4,2359.72732,1,1,"Ambalipura,Bangalore",12.915026,77.668562,180.0
443,Dealer,0,0,3,1877.581675,1,1,"Ambalipura,Bangalore",12.915026,77.668562,150.0
444,Owner,0,0,2,1105.114366,1,1,"Ambalipura,Bangalore",12.915026,77.668562,86.0
445,Owner,0,0,2,1225.00704,1,1,"Ambalipura,Bangalore",12.915026,77.668562,87.0
446,Dealer,1,1,2,1527.183873,0,1,"Ambalipura,Bangalore",12.915026,77.668562,100.0
447,Dealer,1,1,2,1392.4050630000004,0,0,"Ambalipura,Bangalore",12.915026,77.668562,110.0
448,Dealer,0,1,2,1046.666667,1,0,"Ambattur,Chennai",13.0983,80.1622,47.1
449,Owner,0,0,1,649.9059347,1,1,"Ambattur,Chennai",13.0983,80.1622,38.0
450,Owner,0,0,2,949.893137,1,1,"Ambattur,Chennai",13.0983,80.1622,40.0
451,Owner,0,1,3,1575.299307,1,1,"Ambattur,Chennai",13.0983,80.1622,75.0
452,Dealer,0,0,2,1194.137869,1,1,"Ambattur,Chennai",13.0983,80.1622,66.0
453,Owner,0,1,3,1541.210632,1,1,"Ambattur,Chennai",13.0983,80.1622,69.0
454,Owner,0,0,2,700.0350017999998,1,1,"Ambattur,Chennai",13.0983,80.1622,40.0
455,Owner,0,0,2,850.1594049,1,1,"Ambattur,Chennai",13.0983,80.1622,40.0
456,Owner,0,1,3,1517.162905,1,1,"Ambattur,Chennai",13.0983,80.1622,80.0
457,Owner,0,0,3,1089.087345,1,1,"Ambattur,Chennai",13.0983,80.1622,50.0
458,Dealer,0,1,3,1541.17129,1,1,"Ambattur,Chennai",13.0983,80.1622,70.0
459,Owner,0,1,2,912.1245829,1,1,"Ambattur,Chennai",13.0983,80.1622,41.0
460,Owner,0,1,1,565.0781691000002,1,1,"Ambattur,Chennai",13.0983,80.1622,30.0
461,Owner,0,0,2,749.4004796,1,1,"Amroli,Surat",21.23994,72.85651999999997,12.5
462,Owner,0,0,2,950.3695882,1,1,"Amroli,Surat",21.23994,72.85651999999997,18.0
463,Owner,0,0,2,1012.861736,1,1,"Amroli,Surat",21.23994,72.85651999999997,31.5
464,Owner,0,0,2,1017.939091,1,1,"Amroli,Surat",21.23994,72.85651999999997,24.4
465,Owner,0,0,1,646.6784245,1,1,"Amroli,Surat",21.23994,72.85651999999997,11.0
466,Owner,0,0,1,700.0736919999998,1,1,"Amroli,Surat",21.23994,72.85651999999997,9.5
467,Owner,0,0,1,700.0736919999998,1,1,"Amroli,Surat",21.23994,72.85651999999997,9.5
468,Owner,0,0,1,400.0,1,1,"Amroli,Surat",21.23994,72.85651999999997,10.0
469,Owner,0,0,1,749.6592458,1,1,"Amroli,Surat",21.23994,72.85651999999997,16.5
470,Owner,0,0,2,983.4834835,1,1,"Amroli,Surat",21.23994,72.85651999999997,26.2
471,Owner,0,0,2,900.4237287999997,1,1,"Amroli,Surat",21.23994,72.85651999999997,17.0
472,Owner,0,0,2,830.81571,1,1,"Amroli,Surat",21.23994,72.85651999999997,16.5
473,Dealer,0,0,2,1200.0,1,1,"Amruthahalli,Bangalore",13.063752,77.605027,75.0
474,Owner,0,0,2,1171.20954,1,1,"Amruthahalli,Bangalore",13.063752,77.605027,55.0
475,Owner,0,0,3,1296.043656,1,1,"Amruthahalli,Bangalore",13.063752,77.605027,76.0
476,Owner,0,0,2,900.1465355,1,1,"Amruthahalli,Bangalore",13.063752,77.605027,43.0
477,Owner,0,1,3,1560.0,1,1,"Amruthahalli,Bangalore",13.063752,77.605027,78.0
478,Dealer,0,0,2,1102.0151130000004,1,1,"Amruthahalli,Bangalore",13.063752,77.605027,70.0
479,Dealer,0,0,2,853.3611982000001,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,24.5
480,Dealer,0,0,3,1350.121359,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,44.5
481,Dealer,0,0,2,910.2990033,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,27.4
482,Dealer,0,0,3,1197.952218,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,35.1
483,Dealer,0,0,2,949.70102,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,27.0
484,Owner,0,0,2,1100.208147,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,37.0
485,Owner,0,0,2,900.1406470000002,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,32.0
486,Owner,0,0,2,1100.034376,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,32.0
487,Dealer,0,0,2,900.2250562999999,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,24.0
488,Dealer,0,0,2,1050.105011,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,35.0
489,Dealer,1,0,1,610.1938263,0,1,"Ananth Nagar,Bangalore",12.96991,77.59796,17.0
490,Dealer,0,1,2,1303.707063,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,230.0
491,Dealer,1,1,2,722.0216606,0,1,"Andheri (East),Lalitpur",19.1145,72.8712,180.0
492,Dealer,0,1,2,1341.021859,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,300.0
493,Dealer,0,0,2,1091.791347,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,270.0
494,Dealer,0,0,1,665.0041562999999,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,120.0
495,Dealer,0,0,2,1075.584238,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,220.0
496,Dealer,1,0,2,657.4621959,0,1,"Andheri (East),Lalitpur",19.1145,72.8712,160.0
497,Dealer,0,1,3,2000.444543,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,360.0
498,Dealer,0,0,2,855.0205739,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,160.0
499,Dealer,0,1,2,1294.28895,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,240.0
500,Dealer,1,0,2,1280.031508,0,1,"Andheri (East),Lalitpur",19.1145,72.8712,260.0
501,Dealer,0,0,2,1074.58604,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,220.0
502,Dealer,0,0,1,478.2608696,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,110.0
503,Dealer,1,1,1,600.0109093,0,1,"Andheri (East),Lalitpur",19.1145,72.8712,110.0
504,Dealer,0,1,2,1328.699918,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,260.0
505,Dealer,0,1,2,1780.063291,1,1,"Andheri (East),Maharashtra",19.1145,72.8712,450.0
506,Dealer,0,1,2,1294.28895,1,1,"Andheri (East),Maharashtra",19.1145,72.8712,240.0
507,Dealer,0,1,2,1465.036344,1,1,"Andheri (East),Maharashtra",19.1145,72.8712,260.0
508,Dealer,0,1,2,1304.052997,1,1,"Andheri (East),Maharashtra",19.1145,72.8712,250.0
509,Dealer,1,1,3,1350.795795,0,1,"Andheri (East),Maharashtra",19.1145,72.8712,230.0
510,Dealer,0,0,2,1091.791347,1,1,"Andheri (East),Maharashtra",19.1145,72.8712,270.0
511,Dealer,0,1,2,1301.034632,1,1,"Andheri (East),Maharashtra",19.1145,72.8712,210.0
512,Dealer,1,1,3,1500.032609,0,1,"Andheri (East),Maharashtra",19.1145,72.8712,230.0
513,Dealer,1,1,1,450.0061645,0,1,"Andheri (East),Maharashtra",19.1145,72.8712,73.0
514,Dealer,0,1,4,2527.113825,1,1,"Andheri (East),Maharashtra",19.1145,72.8712,480.0
515,Dealer,0,1,2,1785.060417,1,1,"Andheri (East),Mumbai",19.1145,72.8712,390.0
516,Dealer,0,1,2,1304.052997,1,1,"Andheri (East),Mumbai",19.1145,72.8712,250.0
517,Dealer,0,0,2,1100.0495019999996,1,1,"Andheri (East),Mumbai",19.1145,72.8712,200.0
518,Dealer,0,1,2,1310.066551,1,1,"Andheri (East),Mumbai",19.1145,72.8712,250.0
519,Dealer,0,0,2,1400.032308,1,1,"Andheri (East),Mumbai",19.1145,72.8712,260.0
520,Dealer,0,0,1,665.0041562999999,1,1,"Andheri (East),Mumbai",19.1145,72.8712,120.0
521,Dealer,0,1,2,924.4992296,1,1,"Andheri (East),Mumbai",19.1145,72.8712,180.0
